budget,revenue,runtime,popularity,vote_average,Language_count,lang_de,lang_en,lang_es,lang_fr,lang_hi,lang_other,lang_pt,lang_ru,lang_tr,season_Fall,season_Summer,season_Winter,Action,Adventure,Animation,Crime,Documentary,Drama,Family,Fantasy,Horror,Romance,Science Fiction
12.430419472617638,16.9543321884263,100,11.136,7.436,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
13.563196916350243,18.757152987716434,110,23.5,7.047,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15.607270193858982,13.838749431460998,111,13.622,6.023,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
16.648723960844016,17.998095946648732,88,32.999,5.937,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
15.702580358511794,15.84791565306266,135,13.289,7.723,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17.72753358339242,17.82613160497795,88,20.97,5.708,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,1,0,0,0
15.76142084987672,15.990262393084793,111,18.066,7.083,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
15.319588176962746,16.177243606569082,97,18.834,7.463,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17.72753358339242,17.46622960260426,84,18.926,6.142,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
14.731801689838349,15.370746317803055,82,21.207,7.443,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.201805169084134,14.48586903734373,129,17.446,7.486,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
17.01418371633128,16.661467300089182,126,13.867,7.396,4,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0
14.151983508870947,17.390661274761072,128,19.557,7.137,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17.453096744006448,17.354058106442366,140,15.245,7.112,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
18.132998684833918,18.841813051360475,137,17.068,6.638,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0
17.909855136853043,17.243032780382965,118,14.845,6.266,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0
17.72753358339242,18.11898415194294,146,17.867,7.432,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16.118095750958314,17.489821098975163,105,18.077,5.341,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
14.978661680269907,16.601618359255742,127,23.354,7.7,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
16.811242881518265,18.579599512641263,99,14.615,6.609,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0
18.26985786584569,16.48091947174733,84,18.283,6.49,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
16.06244942260113,17.016777451624613,93,11.558,6.3,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.066802461833923,17.293669011626754,122,15.026,6.638,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
18.064005814299346,18.10302278362425,110,13.526,5.549,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
17.50439003707821,18.701640799184407,128,21.702,7.166,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.811242881518265,16.867849982329556,92,23.387,4.862,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18.258161826219297,18.177110404093863,108,21.752,5.746,2,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0
17.6441519761925,17.043635081460696,124,18.51,6.767,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
16.785925074816024,17.36670689869001,111,13.885,6.386,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
17.453096744006448,19.40131270250282,117,34.595,6.319,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17.182806422433504,18.180343448744278,91,11.624,5.833,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15.978833698567334,17.673186938648186,105,9.998,6.651,6,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.034386422832473,18.48092297737356,85,15.291,6.998,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0
16.906553056777135,17.970738704547546,118,24.574,6.51,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0
12.429220196836383,16.30218838828557,114,16.674,6.772,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17.249497794707484,19.24272323836178,161,17.812,7.147,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
17.147715103853763,18.427200941192112,81,11.475,6.199,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
17.034386422832473,17.483450579363534,111,13.598,5.91,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15.607270193858982,17.370858648025116,105,12.299,5.774,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.705882371415992,18.436208915431457,95,17.534,5.761,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
18.258161826219297,19.028334151742275,100,17.782,5.456,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
15.76142084987672,17.069753565279804,85,16.46,6.058,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16.705882371415992,16.300417291085605,108,14.786,7.341,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
14.220976332738882,16.50315435753532,97,15.945,6.779,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0
18.197537205138154,18.993416668107546,113,17.476,5.417,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
15.830413711839864,17.477379721370664,94,27.038,6.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1
17.034386422832473,16.547698225721945,101,24.431,6.406,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
17.622173069956816,17.204154878607763,133,18.019,7.132,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,1,0
13.997832948091215,16.780783675579947,96,16.604,7.039,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
16.951004817371683,17.32324597173956,93,19.676,5.692,2,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0
17.216707972959764,17.807626066749208,124,15.173,5.8,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17.804494623047066,18.687871067318078,108,11.094,5.58,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
14.220976332738882,15.257503309274776,97,16.161,7.256,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
14.914123179965662,14.447885449555526,102,18.692,5.463,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
15.201805169084134,17.58822802384964,147,15.282,7.065,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0
14.403297778421795,15.894952224644102,125,19.501,7.649,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16.380459992348886,17.715461002401067,94,23.012,5.839,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17.073607134447293,17.2052340994888,111,17.462,6.279,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0
16.811242881518265,16.48257166725292,92,16.896,6.3,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
16.204273438942487,17.263961145502563,103,10.499,6.537,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.249497794707484,17.789722720684708,109,9.075,6.373,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
17.989897843244528,18.674424364909743,130,14.651,6.373,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0
16.860033043306743,17.823457518434545,118,15.933,6.689,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
16.811242881518265,18.0839004959005,117,19.508,6.835,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0
13.997832948091215,16.24031337217814,120,13.636,7.468,3,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17.72753358339242,18.358535314418887,128,18.823,6.407,6,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16.811242881518265,17.236510599602347,102,15.396,6.293,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18.064005814299346,17.93095515711656,99,16.121,4.775,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0
15.894952224644102,10.45435086333365,95,15.421,6.5,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,1,0
17.909855136853043,18.667840534777994,107,22.24,6.501,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
17.6867115897055,18.146494511581302,118,14.095,6.328,3,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0
16.213405921671733,17.71055715617121,98,13.224,7.129,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17.11134746100564,15.784687774386297,111,15.712,6.367,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
16.52356082573315,17.26723804952944,121,12.727,6.5,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.811242881518265,18.033197223701144,104,21.079,5.936,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
15.201805169084134,16.416346748970835,113,15.878,7.7,4,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
16.118095750958314,18.734294833785718,124,13.207,6.9,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
14.731801689838349,16.48273883399067,98,27.194,5.159,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
17.50439003707821,16.908563625047098,91,18.438,6.091,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.705882371415992,18.28141868811311,105,17.157,6.6,2,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1
15.614866269219393,15.113703493662095,102,14.448,6.309,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
15.894952224644102,17.858561843342684,112,25.054,6.427,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0
16.213405921671733,17.488353003930516,122,22.679,7.344,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
17.034386422832473,16.7639269325856,97,20.032,5.749,2,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1
16.811242881518265,18.30780070518845,105,15.388,6.438,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
15.201805169084134,17.418016649695787,95,37.015,5.863,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16.759949589762293,16.74702090026083,109,25.512,6.35,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
17.216707972959764,17.572762868061936,85,17.891,6.825,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,0
17.50439003707821,18.291028025251787,96,27.72,5.381,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,1,0,1
17.725531580761828,17.148205447883676,102,14.522,5.323,1,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
16.341239282272525,17.25075912788378,85,15.553,5.623,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17.57671069691365,17.375559581169764,115,15.853,6.1,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0
16.118095750958314,15.340850517990074,105,40.892,7.523,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
17.989897843244528,18.712019749167283,119,28.468,6.242,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
16.300417291085605,16.47587540437025,90,14.034,5.595,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0
18.497641794347754,16.93693036636657,129,15.982,6.253,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15.830413711839864,17.07732529031056,100,13.428,6.928,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
16.860033043306743,17.240362875805427,95,15.351,6.198,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.012735246411598,18.25275904574867,80,17.826,6.712,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,1,0,0,0,0
14.914123179965662,16.012735246411598,116,18.843,8.218,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0
15.068273812173887,14.742044251138458,113,15.09,7.006,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17.034386422832473,17.48043184346782,119,13.303,6.485,3,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17.216707972959764,15.90737474309945,107,24.022,6.039,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
15.894952224644102,15.585919893124963,66,11.424,7.811,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0
16.066802461833923,17.57709499514571,86,19.326,5.569,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0
16.012735246411598,17.03127105523471,107,25.453,7.032,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
15.955576839107596,14.535041603068237,139,16.729,6.361,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0
18.31532023940565,18.440483381052466,93,121.658,5.673,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1
18.105970012811294,18.458856777001973,98,14.521,6.139,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
15.894952224644102,18.061450180054187,111,17.54,6.249,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0
15.671808704579888,17.37250574790681,99,16.819,6.683,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
15.096444681204078,17.617385025651565,113,16.687,7.51,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
16.993564429978885,17.550688789605395,138,15.773,7.273,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17.216707972959764,18.13373268204892,98,16.498,5.951,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
16.906553056777135,18.521683472232386,114,12.684,5.977,2,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0
16.801192546169812,17.536283974060265,103,14.203,6.579,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16.213405921671733,18.59814470504196,130,28.572,7.689,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
18.420680753952364,18.04509718211479,102,21.959,5.427,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1
16.118095750958314,17.659693427250716,106,15.711,6.899,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
14.508658238524095,16.261382503964846,118,15.562,7.445,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
16.213405921671733,16.645884521851954,91,23.083,4.834,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1
16.906553056777135,18.044168987847442,115,20.378,6.5,2,0,0,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0
11.982935344196433,16.846152051991837,85,14.702,7.386,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
17.50439003707821,17.474069480544557,102,18.467,4.3,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16.440179222591198,17.772391874615497,119,19.519,6.84,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
15.607270193858982,17.889808013007425,99,17.133,6.566,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0
17.034386422832473,17.702885705300552,118,10.719,5.988,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16.300417291085605,17.561369433511086,165,25.821,8.054,2,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
17.453096744006448,17.180947005197133,79,27.497,6.556,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0
17.147715103853763,18.0076773089194,94,16.356,5.841,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0
18.24632736871235,18.630195410502562,106,18.464,4.975,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
17.249497794707484,18.323660980642565,115,19.149,6.605,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17.453096744006448,18.603002309079653,117,17.928,6.5,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1
17.622173069956816,16.18274922797671,82,19.206,5.919,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
13.815511557963774,14.313351241102872,96,11.463,7.766,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
18.064005814299346,18.57488496234641,116,21.948,6.289,3,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0,0,0
15.702580358511794,15.447829882779848,108,64.823,6.418,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0
17.72753358339242,16.629211592578002,99,39.992,6.276,2,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,1,1,0,0,0,0
16.588099342704055,17.704848246335715,95,13.608,6.402,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1
17.216707972959764,17.574072778865997,107,14.564,6.789,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0
16.588099342704055,16.795262066593107,110,30.888,4.205,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1
15.424948670398354,17.10720466941345,97,15.836,6.909,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
16.118095750958314,17.33293860060213,91,24.929,7.224,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16.52356082573315,18.630813046901476,103,13.322,6.94,3,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
17.50439003707821,18.00143454634538,119,11.877,6.862,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0
16.811242881518265,15.442955957983212,113,13.487,5.903,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0
16.380459992348886,18.69608887380492,113,20.261,6.542,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0
17.6867115897055,16.85599944327004,104,28.443,4.354,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0
17.553180200057167,15.889850609141131,145,16.281,6.989,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1
17.034386422832473,17.103918154420015,100,19.257,6.127,2,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
17.50439003707821,17.620110054560083,113,17.764,6.07,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
18.132998684833918,18.08639940955118,146,14.7,5.862,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.648723960844016,17.832514214911,94,14.292,6.3,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15.591152162811294,16.37854608522054,104,16.588,6.693,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
17.665658180950928,17.216799902064423,99,15.841,5.892,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1
18.197537205138154,17.823595605931654,130,18.706,6.0,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.399029524198163,17.604901233893347,155,3.102,7.006,2,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
16.733281344102608,18.29013754508362,99,8.486,5.898,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
17.034386422832473,17.115857276316813,114,17.474,6.223,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0
16.341239282272525,16.188109374531756,100,19.038,7.38,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
17.034386422832473,17.35948966568784,105,19.11,6.162,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0
16.588099342704055,17.293669011626754,93,12.751,6.666,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
17.926384438531027,17.93160656625533,110,12.269,5.101,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0
13.710151153416941,16.68054433673254,82,17.148,7.366,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
16.454567959008102,18.099477681884736,100,15.109,5.678,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16.108045416114916,16.211166142714593,92,12.773,5.546,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0
14.220976332738882,17.234986399433296,97,14.359,5.6,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16.811242881518265,17.28294408149019,105,13.588,6.304,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0
16.951004817371683,16.530205368010318,113,9.41,7.868,3,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0
17.989897843244528,18.967890500039015,104,14.97,5.899,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0
17.216707972959764,16.927808771258253,108,16.534,5.948,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1
17.034386422832473,16.803461636388263,121,18.227,6.525,2,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1
16.380459992348886,18.079315379483003,100,11.46,6.349,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0
19.488833828572194,20.149054726598497,164,401.083,7.74,4,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0
16.257857680289998,16.961295640817006,134,18.126,7.36,2,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0
17.216707972959764,17.29800140324008,95,15.041,5.914,1,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0
17.72753358339242,15.936829497030777,99,13.519,6.562,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
16.213405921671733,17.36799741582595,89,28.724,5.297,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0
16.906553056777135,17.531202765824045,91,16.7,6.08,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
16.811242881518265,18.204362186789716,82,17.967,4.275,2,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0
16.52356082573315,15.969703525451406,120,0.781,7.0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0
17.034386422832473,17.09685968537343,90,19.862,6.83,1,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,1,0,0,0
18.132998684833918,17.900118102247056,123,18.566,6.2,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0
16.811242881518265,17.770332999884936,94,7.049,6.118,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0
14.042646927360453,17.57810019619619,119,20.894,7.7,2,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0
17.622173069956816,18.953439564914206,110,24.896,5.871,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
17.370858648025116,17.000206240629918,98,15.675,5.516,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
